Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-10-12,RELIANCE,EQ,1087.8,1104.95,1129.0,1101.9,1125.5,1126.55,1121.38,9058536,1015806431285000.0,192795,3444135,0.38020000000000004
2018-10-15,RELIANCE,EQ,1126.55,1129.9,1146.9,1118.15,1137.75,1139.75,1136.88,8871776,1008612897215000.0,200369,3286277,0.3704
2018-10-16,RELIANCE,EQ,1139.75,1146.0,1167.4,1140.0,1166.0,1163.8,1154.23,7478601,863200146145000.1,153398,2436006,0.3257
2018-10-17,RELIANCE,EQ,1163.8,1179.0,1179.35,1140.0,1151.0,1151.3,1166.52,12785646,1491467010305000.0,203752,5683158,0.44450000000000006
2018-10-19,RELIANCE,EQ,1151.3,1100.0,1111.0,1070.25,1100.3,1101.3,1092.05,25421229,2776132383100000.0,526528,11760364,0.4626
2018-10-22,RELIANCE,EQ,1101.3,1110.0,1114.8,1057.35,1063.2,1062.65,1084.3,13165542,1427538033650000.0,324137,5575032,0.42350000000000004
2018-10-23,RELIANCE,EQ,1062.65,1052.75,1064.7,1043.65,1061.7,1054.7,1053.27,10573730,1113700929835000.0,232603,4935700,0.4668
2018-10-24,RELIANCE,EQ,1054.7,1074.9,1075.95,1031.4,1049.0,1045.75,1050.33,13655337,1434254213670000.0,218013,6374934,0.4668
2018-10-25,RELIANCE,EQ,1045.75,1036.0,1040.65,1016.4,1037.8,1030.8,1029.24,14096237,1450842966750000.0,233601,5933721,0.42090000000000005
2018-10-26,RELIANCE,EQ,1030.8,1032.9,1057.0,1022.0,1042.45,1044.9,1043.01,9182613,957751389729999.9,214886,2807996,0.3058
2018-10-29,RELIANCE,EQ,1044.9,1046.0,1093.85,1046.0,1089.0,1087.8,1069.59,7671807,820570090540000.0,169046,2524165,0.329
2018-10-30,RELIANCE,EQ,1087.8,1085.5,1085.5,1052.1,1056.9,1057.0,1065.23,8806701,938112811190000.0,187775,3419851,0.3883
2018-10-31,RELIANCE,EQ,1057.0,1059.0,1065.85,1047.0,1058.2,1061.25,1059.51,16457691,1743702186780000.0,198506,7878322,0.47869999999999996
2018-11-01,RELIANCE,EQ,1061.25,1067.9,1067.9,1050.0,1055.0,1056.25,1059.03,9396027,995064296610000.0,156986,4656665,0.49560000000000004
2018-11-02,RELIANCE,EQ,1056.25,1067.0,1081.0,1063.15,1074.0,1074.9,1072.3,16796200,1801059648300000.0,200419,8445647,0.5028
2018-11-05,RELIANCE,EQ,1074.9,1073.45,1092.7,1065.0,1092.0,1090.3,1081.82,7582518,820291618525000.0,197240,2857717,0.3769
2018-11-06,RELIANCE,EQ,1090.3,1094.0,1112.0,1091.6,1101.75,1104.1,1104.23,8634266,953424397254999.9,156053,2916693,0.33780000000000004
2018-11-07,RELIANCE,EQ,1104.1,1115.0,1115.0,1106.7,1111.4,1110.7,1110.53,1283997,142591409415000.0,34192,440625,0.3432
2018-11-09,RELIANCE,EQ,1110.7,1106.25,1113.8,1085.0,1093.0,1093.45,1101.88,10840462,1194491679525000.0,215120,5841307,0.5388000000000001
2018-11-12,RELIANCE,EQ,1093.45,1097.7,1098.8,1074.55,1076.0,1080.0,1085.52,5801720,629787254245000.0,152590,2645013,0.4559
2018-11-13,RELIANCE,EQ,1080.0,1074.0,1103.0,1070.05,1097.85,1099.45,1090.11,6811598,742536861430000.0,143881,2108908,0.30960000000000004
2018-11-14,RELIANCE,EQ,1099.45,1105.05,1112.65,1085.5,1099.0,1097.95,1098.36,7787530,855348724565000.0,159663,2994850,0.3846
2018-11-15,RELIANCE,EQ,1097.95,1096.95,1103.0,1086.5,1094.7,1096.85,1095.12,6831740,748156545905000.0,163244,2856112,0.4181
2018-11-16,RELIANCE,EQ,1096.85,1097.95,1129.95,1097.1,1125.0,1127.4,1121.66,11031889,1237398231645000.0,255693,5587243,0.5065
2018-11-19,RELIANCE,EQ,1127.4,1132.9,1151.7,1131.0,1149.65,1150.0,1142.86,7308981,835311994640000.0,197374,3592492,0.4915
2018-11-20,RELIANCE,EQ,1150.0,1145.0,1155.9,1130.0,1137.0,1137.4,1143.18,5719901,653890442660000.0,138734,1793839,0.3136
2018-11-21,RELIANCE,EQ,1137.4,1137.5,1145.5,1107.05,1113.25,1112.9,1116.81,7507812,838477664560000.0,178600,3064398,0.4082
2018-11-22,RELIANCE,EQ,1112.9,1114.5,1125.35,1100.1,1100.1,1102.85,1113.39,5792568,644939337935000.0,134718,1519067,0.2622
2018-11-26,RELIANCE,EQ,1102.85,1109.0,1117.5,1097.4,1109.75,1109.75,1107.7,6386556,707441478230000.0,131439,2438737,0.38189999999999996
2018-11-27,RELIANCE,EQ,1109.75,1107.9,1130.0,1105.45,1128.6,1128.2,1121.98,6810228,764095512095000.0,143188,2501285,0.36729999999999996
2018-11-28,RELIANCE,EQ,1128.2,1132.45,1157.75,1126.3,1151.45,1152.65,1144.01,8003964,915657987475000.0,173899,3299967,0.4123
2018-11-29,RELIANCE,EQ,1152.65,1161.0,1179.9,1160.0,1167.8,1168.5,1170.72,12636169,1479341872595000.0,185139,6306144,0.4991
2018-11-30,RELIANCE,EQ,1168.5,1172.3,1186.0,1162.3,1167.1,1167.55,1171.45,10717448,1255496338730000.0,248359,5180738,0.48340000000000005
2018-12-03,RELIANCE,EQ,1167.55,1174.9,1174.9,1148.5,1158.0,1156.45,1158.74,5569578,645371888215000.0,223402,2281565,0.4096
2018-12-04,RELIANCE,EQ,1156.45,1158.0,1158.0,1142.2,1153.1,1152.3,1149.79,5192825,597066201815000.0,138924,2107469,0.4058
2018-12-05,RELIANCE,EQ,1152.3,1143.75,1158.8,1139.3,1158.15,1155.15,1150.35,5819618,669460060985000.0,133704,2225427,0.3824
2018-12-06,RELIANCE,EQ,1155.15,1149.0,1149.0,1118.25,1119.05,1123.65,1136.17,5866108,666492087935000.0,167545,2029327,0.34590000000000004
2018-12-07,RELIANCE,EQ,1123.65,1129.45,1136.95,1108.35,1133.2,1133.8,1124.39,7214078,811146482710000.0,208447,3026361,0.41950000000000004
2018-12-10,RELIANCE,EQ,1133.8,1110.0,1114.3,1083.1,1085.0,1090.25,1091.18,9381544,1023693761475000.0,312176,4443160,0.4736
2018-12-11,RELIANCE,EQ,1090.25,1066.0,1102.1,1055.0,1098.0,1097.55,1079.85,13494665,1457228103315000.0,288585,5185141,0.38420000000000004
2018-12-12,RELIANCE,EQ,1097.55,1099.0,1113.5,1087.75,1110.9,1110.5,1099.51,12605431,1385981372710000.0,207331,5196695,0.4123
2018-12-13,RELIANCE,EQ,1110.5,1128.0,1128.0,1095.05,1105.75,1107.05,1110.87,9297518,1032831750650000.0,191768,3456104,0.37170000000000003
2018-12-14,RELIANCE,EQ,1107.05,1103.1,1114.9,1091.8,1110.0,1112.2,1107.1,7221324,799469482235000.0,194030,2836613,0.39280000000000004
2018-12-17,RELIANCE,EQ,1112.2,1115.95,1133.0,1111.5,1131.65,1129.9,1125.03,5064357,569753714085000.0,123031,1583096,0.31260000000000004
2018-12-18,RELIANCE,EQ,1129.9,1123.3,1139.0,1120.5,1137.75,1136.4,1129.68,5870928,663226567445000.0,112465,1463429,0.2493
2018-12-19,RELIANCE,EQ,1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799,841245947500000.0,164405,3731005,0.5063000000000001
2018-12-20,RELIANCE,EQ,1136.8,1121.0,1132.5,1116.15,1129.9,1128.45,1125.05,5764731,648560320115000.0,185769,2014106,0.3494
2018-12-21,RELIANCE,EQ,1128.45,1125.0,1131.25,1096.0,1098.0,1100.2,1109.5,8281941,918880828115000.0,218034,4108319,0.4961
2018-12-24,RELIANCE,EQ,1100.2,1100.9,1103.2,1086.55,1089.3,1089.15,1094.03,4144535,453425681414999.94,117013,1170605,0.2824
2018-12-26,RELIANCE,EQ,1089.15,1085.8,1100.0,1065.65,1099.7,1098.35,1081.5,7210059,779769448380000.0,156049,1909463,0.26480000000000004
2018-12-27,RELIANCE,EQ,1098.35,1107.2,1127.0,1104.0,1118.1,1120.2,1119.69,12478000,1397155390315000.0,216178,4046134,0.3243
2018-12-28,RELIANCE,EQ,1120.2,1125.5,1135.25,1121.2,1125.65,1125.55,1129.79,7666016,866101296075000.0,130793,2256132,0.2943
2018-12-31,RELIANCE,EQ,1125.55,1130.95,1133.85,1116.2,1125.25,1121.25,1122.29,7222817,810606342520000.0,155746,2448969,0.33909999999999996
2019-01-01,RELIANCE,EQ,1121.25,1125.25,1127.3,1110.1,1120.5,1121.0,1119.01,4455850,498612907339999.94,76742,1306898,0.2933
2019-01-02,RELIANCE,EQ,1121.0,1114.5,1127.0,1101.0,1104.35,1106.4,1113.42,7144970,795534240970000.0,147850,2543832,0.35600000000000004
2019-01-03,RELIANCE,EQ,1106.4,1107.5,1114.6,1090.1,1090.3,1092.75,1101.37,7446457,820129165805000.0,231404,2883339,0.3872
2019-01-04,RELIANCE,EQ,1092.75,1097.4,1104.45,1081.1,1099.6,1098.65,1093.06,8465141,925294693720000.1,189220,3496807,0.4131
2019-01-07,RELIANCE,EQ,1098.65,1107.0,1118.45,1101.0,1104.9,1104.75,1110.32,5513559,612183103730000.0,112082,2138247,0.38780000000000003
2019-01-08,RELIANCE,EQ,1104.75,1105.1,1109.95,1096.0,1101.0,1104.65,1103.82,5625153,620915056295000.0,103758,2263675,0.40240000000000004
2019-01-09,RELIANCE,EQ,1104.65,1112.0,1117.0,1098.7,1109.25,1110.75,1110.55,5766805,640432220710000.0,186143,2004031,0.34750000000000003
2019-01-10,RELIANCE,EQ,1110.75,1107.75,1111.0,1103.0,1107.6,1107.5,1106.3,4080283,451402068720000.0,92025,2045495,0.5013000000000001
2019-01-11,RELIANCE,EQ,1107.5,1107.6,1113.8,1088.6,1095.5,1098.05,1099.31,6463903,710584245420000.0,162386,2382676,0.3686
2019-01-14,RELIANCE,EQ,1098.05,1095.0,1100.5,1086.4,1099.0,1096.8,1093.55,4111782,449642616875000.0,97120,1851833,0.4504
2019-01-15,RELIANCE,EQ,1096.8,1105.0,1132.0,1105.0,1130.95,1129.65,1124.77,10062875,1131846936000000.0,187957,4195032,0.4169
2019-01-16,RELIANCE,EQ,1129.65,1135.0,1145.0,1130.35,1136.5,1135.9,1139.05,6382777,727032261905000.0,129953,2077966,0.32560000000000006
2019-01-17,RELIANCE,EQ,1135.9,1144.45,1147.9,1130.0,1133.0,1134.45,1139.3,7487963,853107268650000.0,135936,2511305,0.3354
2019-01-18,RELIANCE,EQ,1134.45,1148.8,1189.9,1135.25,1185.8,1184.35,1162.97,25684142,2987000177885000.0,438550,7341001,0.2858
2019-01-21,RELIANCE,EQ,1184.35,1194.0,1239.95,1188.65,1235.0,1237.7,1222.77,22038534,2694804519835000.0,403702,6427362,0.2916
2019-01-22,RELIANCE,EQ,1237.7,1232.85,1246.95,1219.6,1232.0,1235.15,1234.02,16552819,2042652956150000.0,283673,4373694,0.26420000000000005
2019-01-23,RELIANCE,EQ,1235.15,1233.3,1244.2,1222.0,1224.45,1226.3,1233.79,8829502,1089376227385000.0,142555,3120131,0.35340000000000005
2019-01-24,RELIANCE,EQ,1226.3,1225.0,1253.2,1220.1,1249.0,1247.45,1240.42,13155185,1631800744015000.0,225787,3750294,0.2851
2019-01-25,RELIANCE,EQ,1247.45,1250.45,1264.7,1235.4,1247.1,1246.0,1253.45,8550836,1071804774700000.0,183744,2362577,0.2763
2019-01-28,RELIANCE,EQ,1246.0,1250.5,1255.95,1222.4,1230.5,1229.55,1237.32,8569265,1060295802900000.0,188470,3185043,0.37170000000000003
2019-01-29,RELIANCE,EQ,1229.55,1231.0,1231.65,1201.35,1214.9,1210.65,1212.83,9328866,1131435205955000.0,169968,4553808,0.48810000000000003
2019-01-30,RELIANCE,EQ,1210.65,1215.0,1225.0,1191.1,1195.75,1195.7,1208.06,7846940,947960153125000.0,153142,3095594,0.3945
2019-01-31,RELIANCE,EQ,1195.7,1202.0,1229.7,1201.0,1225.2,1227.15,1220.45,10185347,1243072396300000.0,221969,5218187,0.5123
2019-02-01,RELIANCE,EQ,1227.15,1234.0,1255.0,1227.05,1253.1,1249.95,1240.68,9228965,1145019824240000.0,214121,3715944,0.4026
2019-02-04,RELIANCE,EQ,1249.95,1247.0,1296.95,1242.05,1289.5,1290.9,1269.56,11670570,1481648832225000.0,238268,4215486,0.36119999999999997
2019-02-05,RELIANCE,EQ,1290.9,1292.0,1304.4,1278.6,1288.0,1291.55,1292.06,9362406,1209674945105000.0,188250,3245178,0.34659999999999996
2019-02-06,RELIANCE,EQ,1291.55,1296.25,1317.65,1294.25,1310.55,1310.25,1309.33,9411585,1232286645480000.0,171848,3426503,0.3641
2019-02-07,RELIANCE,EQ,1310.25,1310.25,1321.2,1286.1,1288.0,1290.4,1302.19,9212227,1199603937055000.0,227737,2945960,0.31980000000000003
2019-02-08,RELIANCE,EQ,1290.4,1284.8,1300.5,1272.25,1277.8,1277.7,1282.97,6505502,834636410255000.0,174433,2225628,0.3421
2019-02-11,RELIANCE,EQ,1277.7,1275.9,1276.0,1251.0,1254.5,1253.25,1259.38,7523999,947560907810000.0,154193,4104534,0.5455
2019-02-12,RELIANCE,EQ,1253.25,1251.5,1272.35,1251.5,1255.5,1256.4,1261.8,6399485,807484791590000.0,173602,2638007,0.4122
2019-02-13,RELIANCE,EQ,1256.4,1261.0,1273.95,1235.75,1238.3,1245.95,1258.94,6964042,876731128870000.1,150257,2579211,0.3704
2019-02-14,RELIANCE,EQ,1245.95,1241.0,1241.0,1218.0,1229.1,1224.2,1227.02,6627360,813190074350000.0,138445,2505560,0.37810000000000005
2019-02-15,RELIANCE,EQ,1224.2,1229.75,1249.9,1214.0,1248.1,1244.45,1228.62,9597961,1179225386615000.0,175538,3834033,0.3995
2019-02-18,RELIANCE,EQ,1244.45,1250.0,1252.5,1215.0,1215.65,1220.1,1226.57,9649017,1183516380770000.0,212673,4211189,0.4364
2019-02-19,RELIANCE,EQ,1220.1,1218.0,1239.7,1211.2,1215.6,1216.1,1228.49,6244189,767092665910000.0,149603,1681609,0.2693
2019-02-20,RELIANCE,EQ,1216.1,1223.85,1240.0,1219.0,1235.55,1234.35,1228.29,6298179,773600597715000.0,157634,2060904,0.3272
2019-02-21,RELIANCE,EQ,1234.35,1236.0,1257.8,1229.35,1247.3,1246.9,1246.51,10580178,1318833213690000.0,206387,4866938,0.46
2019-02-22,RELIANCE,EQ,1246.9,1244.6,1245.3,1226.0,1231.7,1232.35,1233.91,8755865,1080398676765000.0,169765,3503955,0.40020000000000006
2019-02-25,RELIANCE,EQ,1232.35,1236.0,1243.0,1220.65,1231.3,1232.3,1232.29,7852528,967659304740000.0,159793,3212379,0.40909999999999996
2019-02-26,RELIANCE,EQ,1232.3,1209.5,1234.8,1206.0,1220.2,1220.25,1221.22,10131050,1237228756965000.0,166251,3886999,0.3837
2019-02-27,RELIANCE,EQ,1220.25,1228.05,1244.9,1209.0,1220.65,1223.5,1227.12,11113182,1363725048945000.0,222847,4163615,0.3747
2019-02-28,RELIANCE,EQ,1223.5,1233.75,1239.85,1226.55,1232.0,1231.05,1233.07,11286916,1391756783735000.0,179607,5923497,0.5247999999999999
2019-03-01,RELIANCE,EQ,1231.05,1237.0,1242.35,1222.25,1225.0,1226.05,1229.08,7922513,973741357010000.0,156673,4129082,0.5212
2019-03-05,RELIANCE,EQ,1226.05,1223.4,1239.8,1218.6,1237.45,1237.65,1229.02,7121509,875250536570000.1,177673,2886956,0.4054
2019-03-06,RELIANCE,EQ,1237.65,1239.8,1273.1,1235.1,1262.0,1264.8,1257.64,12038231,1513971937335000.0,228963,4441001,0.3689
2019-03-07,RELIANCE,EQ,1264.8,1264.0,1279.8,1258.15,1270.0,1270.25,1271.7,8109259,1031257102250000.0,180667,3006231,0.37070000000000003
2019-03-08,RELIANCE,EQ,1270.25,1266.05,1274.45,1262.0,1266.9,1267.1,1267.28,6040052,765445140925000.0,137676,3019726,0.5
2019-03-11,RELIANCE,EQ,1267.1,1270.05,1312.0,1268.0,1309.55,1304.1,1291.98,9718840,1255654104570000.0,176513,4714091,0.485
2019-03-12,RELIANCE,EQ,1304.1,1316.9,1334.0,1314.25,1330.85,1331.35,1324.88,11228736,1487677495130000.0,193657,4678374,0.41659999999999997
2019-03-13,RELIANCE,EQ,1331.35,1337.0,1360.0,1328.1,1349.0,1347.3,1339.1,11236048,1504618576210000.0,219134,4622410,0.4114
2019-03-14,RELIANCE,EQ,1347.3,1349.75,1362.0,1336.1,1339.5,1341.55,1352.38,10402048,1406755629605000.0,280534,5383855,0.5176
2019-03-15,RELIANCE,EQ,1341.55,1345.0,1358.8,1311.2,1323.75,1321.65,1334.04,15893093,2120205454795000.0,212588,9619588,0.6053000000000001
2019-03-18,RELIANCE,EQ,1321.65,1331.0,1357.95,1329.0,1356.5,1350.05,1341.23,10105234,1355346191640000.0,205654,4740899,0.4692
2019-03-19,RELIANCE,EQ,1350.05,1360.0,1380.0,1343.1,1378.0,1376.55,1362.21,9805318,1335690067535000.0,196165,2711171,0.27649999999999997
2019-03-20,RELIANCE,EQ,1376.55,1377.8,1388.0,1364.0,1373.05,1375.45,1376.17,9892823,1361422209005000.0,175117,3410645,0.3448
2019-03-22,RELIANCE,EQ,1375.45,1372.5,1380.9,1336.7,1345.1,1341.75,1359.14,11465112,1558269437475000.0,216597,6045124,0.5273
2019-03-25,RELIANCE,EQ,1341.75,1330.6,1336.85,1316.7,1328.0,1324.45,1325.16,7951992,1053763180310000.0,162927,3661248,0.4604
2019-03-26,RELIANCE,EQ,1324.45,1330.3,1371.6,1330.0,1369.0,1367.25,1353.06,9479288,1282606363590000.0,186909,3250443,0.3429
2019-03-27,RELIANCE,EQ,1367.25,1377.95,1377.95,1344.25,1347.0,1349.25,1360.73,10094174,1373539919080000.0,171701,3394370,0.33630000000000004
2019-03-28,RELIANCE,EQ,1349.25,1350.25,1369.8,1342.8,1362.0,1360.0,1357.34,10482938,1422887989670000.0,178529,4655778,0.4441
2019-03-29,RELIANCE,EQ,1360.0,1370.05,1376.85,1355.1,1363.05,1363.25,1363.56,7699271,1049844588585000.0,136542,3130918,0.4067
2019-04-01,RELIANCE,EQ,1363.25,1370.0,1406.8,1362.55,1391.6,1391.85,1386.73,10098281,1400361462920000.0,239548,3166752,0.3136
2019-04-02,RELIANCE,EQ,1391.85,1398.0,1403.1,1380.1,1388.2,1389.7,1390.35,8012636,1114037375815000.0,168893,2276094,0.2841
2019-04-03,RELIANCE,EQ,1389.7,1392.75,1403.0,1372.0,1374.6,1375.2,1390.2,7849461,1091229574729999.9,169662,2934404,0.3738
2019-04-04,RELIANCE,EQ,1375.2,1379.0,1383.7,1347.25,1354.5,1353.05,1360.64,8375674,1139625616140000.0,177047,2798000,0.33409999999999995
2019-04-05,RELIANCE,EQ,1353.05,1360.95,1363.9,1343.0,1355.85,1353.9,1352.52,6728239,910009031179999.9,131955,2231490,0.33170000000000005
2019-04-08,RELIANCE,EQ,1353.9,1356.0,1357.5,1323.7,1328.0,1329.25,1335.09,8723577,1164673456125000.0,216174,4345575,0.49810000000000004
2019-04-09,RELIANCE,EQ,1329.25,1328.9,1340.7,1321.0,1338.0,1334.45,1330.46,9497621,1263615979065000.0,202524,4554495,0.47950000000000004
2019-04-10,RELIANCE,EQ,1334.45,1337.95,1348.0,1326.5,1331.0,1331.4,1337.99,7612711,1018573075810000.0,152322,3054830,0.40130000000000005
2019-04-11,RELIANCE,EQ,1331.4,1332.95,1353.0,1329.0,1350.0,1346.8,1338.41,5741333,768426551195000.0,139852,2274089,0.3961
2019-04-12,RELIANCE,EQ,1346.8,1350.0,1356.9,1336.65,1340.0,1343.1,1346.08,5919742,796846125085000.0,147697,2037194,0.34409999999999996
2019-04-15,RELIANCE,EQ,1343.1,1345.0,1348.95,1335.0,1339.0,1340.15,1341.32,4245127,569408931150000.0,90689,1497000,0.35259999999999997
2019-04-16,RELIANCE,EQ,1340.15,1345.0,1360.0,1340.0,1345.0,1343.75,1349.7,7936553,1071198143979999.9,199659,4217307,0.5314
2019-04-18,RELIANCE,EQ,1343.75,1375.0,1389.75,1365.0,1386.05,1385.95,1379.51,17960482,2477664548980000.0,337505,6905750,0.38450000000000006
2019-04-22,RELIANCE,EQ,1385.95,1360.0,1367.0,1341.3,1344.0,1345.35,1353.82,10792748,1461142211090000.0,289829,3826256,0.35450000000000004
2019-04-23,RELIANCE,EQ,1345.35,1348.0,1373.0,1346.0,1364.65,1363.85,1362.98,9055300,1234223016905000.0,183025,2687211,0.2968
2019-04-24,RELIANCE,EQ,1363.85,1370.3,1394.8,1366.25,1389.5,1389.5,1379.35,7360887,1015322546810000.0,182147,2800119,0.3804
2019-04-25,RELIANCE,EQ,1389.5,1389.1,1412.4,1362.6,1370.0,1372.4,1391.77,13929820,1938712270959999.8,275583,6097094,0.43770000000000003
2019-04-26,RELIANCE,EQ,1372.4,1375.0,1395.95,1370.7,1392.0,1392.8,1383.98,6889444,953485440579999.9,160625,2543349,0.36920000000000003
2019-04-30,RELIANCE,EQ,1392.8,1396.4,1396.4,1366.8,1392.45,1392.8,1384.81,10217019,1414858797470000.0,210909,4720683,0.462
2019-05-02,RELIANCE,EQ,1392.8,1392.0,1413.9,1382.1,1403.1,1405.05,1402.33,8682505,1217575929355000.0,203263,3311981,0.3815
2019-05-03,RELIANCE,EQ,1405.05,1407.95,1417.5,1402.65,1409.9,1408.85,1412.19,6510169,919362481045000.1,174995,2762984,0.4244
2019-05-06,RELIANCE,EQ,1408.85,1398.0,1402.8,1378.1,1382.95,1384.9,1392.39,7237910,1007802478125000.0,151864,3763775,0.52
2019-05-07,RELIANCE,EQ,1384.9,1394.8,1395.0,1340.2,1341.0,1343.5,1361.64,8877095,1208739300215000.0,214252,4066700,0.4581
2019-05-08,RELIANCE,EQ,1343.5,1340.0,1340.0,1292.2,1297.75,1299.45,1313.1,14610543,1918510369159999.8,354813,6922545,0.47380000000000005
2019-05-09,RELIANCE,EQ,1299.45,1288.8,1288.8,1251.75,1253.15,1256.45,1265.1,19507368,2467875980185000.0,389079,9685998,0.4965
2019-05-10,RELIANCE,EQ,1256.45,1265.0,1277.7,1245.0,1245.75,1251.15,1263.56,11226831,1418577232895000.0,231193,3221387,0.28690000000000004
2019-05-13,RELIANCE,EQ,1251.15,1247.9,1260.8,1227.5,1229.9,1232.05,1246.96,8047801,1003524886279999.9,165987,2507496,0.3116
2019-05-14,RELIANCE,EQ,1232.05,1236.5,1269.35,1231.5,1267.0,1260.45,1252.66,13001004,1628580011685000.0,237275,5416017,0.41659999999999997
2019-05-15,RELIANCE,EQ,1260.45,1273.0,1278.0,1250.6,1256.0,1256.9,1269.53,11163801,1417276281810000.0,199165,5331570,0.47759999999999997
2019-05-16,RELIANCE,EQ,1256.9,1259.95,1271.9,1258.1,1269.2,1265.35,1264.7,6606652,835542193295000.0,165495,2695057,0.4079
2019-05-17,RELIANCE,EQ,1265.35,1267.0,1276.95,1252.0,1269.0,1267.4,1268.85,7898440,1002192030090000.0,153297,3087049,0.3908
2019-05-20,RELIANCE,EQ,1267.4,1313.6,1337.7,1303.5,1328.55,1325.9,1319.23,12333937,1627130325520000.0,291230,6076425,0.4927
2019-05-21,RELIANCE,EQ,1325.9,1332.2,1367.0,1330.05,1339.9,1339.8,1348.0,13872055,1869951712009999.8,294207,5712146,0.4118
2019-05-22,RELIANCE,EQ,1339.8,1345.65,1359.7,1335.1,1344.0,1340.4,1345.18,11287400,1518360429675000.0,210505,4593115,0.4069
2019-05-23,RELIANCE,EQ,1340.4,1372.0,1392.0,1325.0,1336.0,1333.9,1364.45,17722514,2418141264975000.0,328622,5356239,0.30219999999999997
2019-05-24,RELIANCE,EQ,1333.9,1348.0,1353.8,1316.5,1338.0,1336.85,1334.73,10180759,1358854847500000.0,237096,2740195,0.26920000000000005
2019-05-27,RELIANCE,EQ,1336.85,1337.1,1337.5,1307.0,1313.2,1310.65,1322.83,7349720,972244298245000.1,161412,2344542,0.319
2019-05-28,RELIANCE,EQ,1310.65,1319.8,1334.8,1313.35,1330.0,1323.75,1323.88,19472659,2577956028220000.0,327818,9947020,0.5108
2019-05-29,RELIANCE,EQ,1323.75,1321.0,1333.3,1304.15,1315.6,1313.05,1321.09,7112830,939665563510000.0,183211,1983629,0.27890000000000004
2019-05-30,RELIANCE,EQ,1313.05,1316.25,1342.0,1316.25,1330.0,1329.75,1329.55,10740841,1428045558750000.0,198892,3938278,0.3667
2019-05-31,RELIANCE,EQ,1329.75,1337.9,1341.9,1320.2,1330.1,1330.15,1330.68,11760178,1564908582590000.0,203751,4867709,0.4139
2019-06-03,RELIANCE,EQ,1330.15,1335.0,1367.25,1321.2,1364.0,1360.2,1344.47,8483610,1140593573770000.0,168454,3426100,0.40380000000000005
2019-06-04,RELIANCE,EQ,1360.2,1357.45,1374.25,1348.1,1353.0,1351.65,1358.17,7059911,958856136454999.9,167875,1999768,0.2833
2019-06-06,RELIANCE,EQ,1351.65,1361.9,1361.9,1321.1,1326.15,1327.35,1335.47,7664319,1023548115425000.0,199549,3562547,0.4648
2019-06-07,RELIANCE,EQ,1327.35,1325.95,1327.25,1305.6,1311.0,1314.9,1314.55,6730595,884767255254999.9,180263,1966742,0.2922
2019-06-10,RELIANCE,EQ,1314.9,1320.9,1327.0,1310.1,1320.5,1319.15,1319.5,5380148,709911009990000.0,151279,1985597,0.3691
2019-06-11,RELIANCE,EQ,1319.15,1321.85,1334.5,1318.0,1329.55,1329.15,1327.51,5253790,697444867010000.0,136433,1979424,0.3768
2019-06-12,RELIANCE,EQ,1329.15,1334.7,1338.4,1325.0,1333.2,1332.15,1332.57,4707716,627336987165000.0,125940,1470130,0.3123
2019-06-13,RELIANCE,EQ,1332.15,1330.0,1334.7,1308.65,1323.65,1327.25,1322.47,7171189,948368462454999.9,190475,3440145,0.4797
2019-06-14,RELIANCE,EQ,1327.25,1321.9,1325.0,1309.4,1320.0,1317.55,1316.01,6831331,899009326179999.9,153945,3520760,0.5154
2019-06-17,RELIANCE,EQ,1317.55,1320.0,1320.0,1278.5,1282.25,1282.3,1291.9,6815554,880502772079999.9,180983,2875500,0.4083
2019-06-18,RELIANCE,EQ,1282.3,1278.9,1287.95,1269.1,1278.5,1281.0,1279.9,7679193,982858049975000.0,176329,3400661,0.42700000000000005
2019-06-19,RELIANCE,EQ,1281.0,1286.9,1302.0,1262.6,1282.0,1277.35,1284.31,6625604,850932227965000.0,179058,2254672,0.3403
2019-06-20,RELIANCE,EQ,1277.35,1280.0,1300.0,1278.0,1299.9,1296.75,1288.38,4914012,633113879525000.0,120935,1864061,0.3793
2019-06-21,RELIANCE,EQ,1296.75,1295.95,1296.0,1275.55,1278.7,1279.5,1282.04,10623098,1361918520945000.0,153633,7333771,0.6904000000000001
2019-06-24,RELIANCE,EQ,1279.5,1272.15,1276.45,1257.1,1261.85,1262.4,1264.03,5150998,651102081690000.0,149137,2132564,0.414
2019-06-25,RELIANCE,EQ,1262.4,1258.9,1298.0,1254.25,1295.4,1295.85,1281.36,6842363,876751068254999.9,157350,2090674,0.3055
2019-06-26,RELIANCE,EQ,1295.85,1291.0,1304.6,1286.35,1291.9,1294.15,1295.88,5299942,686809687160000.0,137376,1423008,0.2685
2019-06-27,RELIANCE,EQ,1294.15,1293.15,1296.9,1271.0,1276.0,1274.15,1281.11,11385972,1458665614085000.0,213461,6117120,0.5373
2019-06-28,RELIANCE,EQ,1274.15,1277.1,1282.85,1248.65,1254.0,1253.1,1261.89,8659721,1092760837085000.0,212372,4949244,0.5715
2019-07-01,RELIANCE,EQ,1253.1,1258.05,1272.65,1246.45,1268.9,1268.85,1263.04,6162080,778294594260000.0,145700,1723543,0.2797
